Date,Open,High,Low,Close,Volume,ret_1d,ret_1d_lag1,ret_1d_lag2,ret_3d_mean,ret_5d_vol,y_next_dir
1995-05-03,51.734375,52.28125,51.734375,52.28125,724700,0.013939393939393918,0.0021257212268448455,-0.0027256208358570344,0.004446498110127243,0.006218782320799349,-1.0
1995-05-04,52.34375,52.6875,52.125,52.25,311400,-0.000597728631201444,0.013939393939393918,0.0021257212268448455,0.0051557955116791065,0.006485594539116858,-1.0
1995-05-05,52.46875,52.46875,52.078125,52.1875,314900,-0.0011961722488038617,-0.000597728631201444,0.013939393939393918,0.004048497686462871,0.006733913516927211,1.0
1995-05-08,52.140625,52.734375,52.09375,52.5625,183100,0.007185628742514938,-0.0011961722488038617,-0.000597728631201444,0.001797242620836544,0.0063278657454631584,-1.0
1995-05-09,52.78125,52.84375,52.4375,52.515625,180600,-0.0008917954815695905,0.007185628742514938,-0.0011961722488038617,0.0016992203373804953,0.006717916707202294,1.0
1995-05-10,52.65625,52.671875,52.328125,52.578125,330300,0.0011901219875036784,-0.0008917954815695905,0.007185628742514938,0.0024946517494830087,0.003505628109680979,1.0
1995-05-11,52.65625,52.71875,52.484375,52.71875,351700,0.0026745913818722045,0.0011901219875036784,-0.0008917954815695905,0.0009909726292687642,0.003404569948952517,1.0
1995-05-12,52.515625,52.875,52.5,52.75,94600,0.0005927682276229973,0.0026745913818722045,0.0011901219875036784,0.0014858271989996268,0.0030915857156190206,1.0
1995-05-15,52.890625,53.0,52.78125,53.0,147200,0.004739336492890933,0.0005927682276229973,0.0026745913818722045,0.002668898700795378,0.002143777801315803,1.0
1995-05-16,52.984375,53.15625,52.890625,53.03125,221600,0.000589622641509413,0.004739336492890933,0.0005927682276229973,0.0019739091206744477,0.0017730823719722042,-1.0
1995-05-17,53.03125,53.046875,52.78125,52.828125,189200,-0.0038302887448438128,0.000589622641509413,0.004739336492890933,0.0004995567965188444,0.0031796966035455942,-1.0
1995-05-18,52.734375,52.765625,52.0625,52.0625,577800,-0.01449275362318836,-0.0038302887448438128,0.000589622641509413,-0.005911139908840919,0.007367374635845053,1.0
1995-05-19,51.984375,52.1875,51.90625,52.09375,363900,0.0006002400960383181,-0.01449275362318836,-0.0038302887448438128,-0.005907600757331284,0.0073681545066010615,1.0
1995-05-22,52.265625,52.75,52.234375,52.671875,216000,0.011097780443911187,0.0006002400960383181,-0.01449275362318836,-0.0009315776944129514,0.009237078604685965,1.0
1995-05-23,52.765625,53.15625,52.609375,53.15625,136800,0.009196084247997671,0.011097780443911187,0.0006002400960383181,0.006964701595982392,0.01038602343907808,-1.0
1995-05-24,53.25,53.421875,52.796875,53.125,370800,-0.0005878894767783471,0.009196084247997671,0.011097780443911187,0.006568658405043504,0.010145383663398877,1.0
1995-05-25,52.96875,53.21875,52.71875,53.171875,379900,0.0008823529411765563,-0.0005878894767783471,0.009196084247997671,0.0031635159041319603,0.005464020046707149,-1.0
1995-05-26,52.96875,52.984375,52.359375,52.5625,518600,-0.011460476050543678,0.0008823529411765563,-0.0005878894767783471,-0.003722004195381823,0.00899349530938035,-1.0
1995-05-30,52.6875,52.828125,52.375,52.546875,61500,-0.00029726516052319685,-0.011460476050543678,0.0008823529411765563,-0.0036251294232967726,0.007350084537858108,1.0
1995-05-31,52.453125,53.640625,52.453125,53.640625,564500,0.020814748736247335,-0.00029726516052319685,-0.011460476050543678,0.003019002508393487,0.011708104048582966,-1.0
1995-06-01,53.40625,53.90625,53.25,53.5,810100,-0.0026216137489076807,0.020814748736247335,-0.00029726516052319685,0.005965289942272152,0.011849326613683294,1.0
1995-06-02,53.28125,53.921875,53.09375,53.546875,112900,0.0008761682242990343,-0.0026216137489076807,0.020814748736247335,0.006356434403879563,0.011849402774633285,1.0
1995-06-05,53.546875,54.046875,53.5,53.875,257200,0.006127808578932026,0.0008761682242990343,-0.0026216137489076807,0.0014607876847744599,0.009414513084522205,-1.0
1995-06-06,53.828125,54.015625,53.78125,53.78125,165800,-0.0017401392111369152,0.006127808578932026,0.0008761682242990343,0.0017546125306980482,0.009636214301977596,-1.0
1995-06-07,53.671875,53.703125,53.4375,53.5,41900,-0.005229517722254551,-0.0017401392111369152,0.006127808578932026,-0.00028061611815314674,0.004307774644289783,-1.0
1995-06-08,53.484375,53.640625,53.375,53.375,141100,-0.002336448598130869,-0.005229517722254551,-0.0017401392111369152,-0.0031020351771741117,0.004274712900716188,-1.0
1995-06-09,53.265625,53.328125,52.75,53.0625,304900,-0.005854800936768156,-0.002336448598130869,-0.005229517722254551,-0.004473589085717859,0.004778710407282647,1.0
1995-06-12,53.234375,53.578125,53.203125,53.359375,378500,0.005594817432273302,-0.005854800936768156,-0.002336448598130869,-0.0008654773675419077,0.00455833292865569,1.0
1995-06-13,53.609375,53.96875,53.5625,53.9375,120000,0.010834553440702832,0.005594817432273302,-0.005854800936768156,0.0035248566454026595,0.007313766691738771,-1.0
1995-06-14,53.859375,53.953125,53.6875,53.890625,389400,-0.0008690614136732666,0.010834553440702832,0.005594817432273302,0.005186769819767623,0.006676860701850242,1.0
1995-06-15,53.96875,54.234375,53.875,54.125,274500,0.00434908669179479,-0.0008690614136732666,0.010834553440702832,0.004771526239608119,0.006386151380817078,-1.0
1995-06-16,53.703125,53.96875,53.703125,53.96875,325100,-0.0028868360277136684,0.00434908669179479,-0.0008690614136732666,0.0001977297501359517,0.005448386567908385,1.0
1995-06-19,54.125,54.609375,54.09375,54.578125,134600,0.011291256514186498,-0.0028868360277136684,0.00434908669179479,0.00425116905942254,0.00651254715904103,-1.0
1995-06-20,54.421875,54.609375,54.390625,54.4375,287800,-0.0025765817348983866,0.011291256514186498,-0.0028868360277136684,0.0019426129171914812,0.006016802007526448,-1.0
1995-06-21,54.609375,54.65625,54.40625,54.40625,158200,-0.0005740528128588274,-0.0025765817348983866,0.011291256514186498,0.0027135406554764283,0.005984691480974875,1.0
1995-06-22,54.640625,55.15625,54.640625,55.125,297000,0.013210798391728895,-0.0005740528128588274,-0.0025765817348983866,0.0033533879479905604,0.007891951996121032,-1.0
1995-06-23,55.0,55.03125,54.84375,55.015625,315400,-0.001984126984126977,0.013210798391728895,-0.0005740528128588274,0.0035508728649143637,0.007712073768556207,-1.0
1995-06-26,54.859375,54.953125,54.359375,54.359375,132900,-0.011928429423459286,-0.001984126984126977,0.013210798391728895,-0.0002339193386191226,0.00901040380507751,-1.0
1995-06-27,54.34375,54.703125,54.21875,54.25,127700,-0.002012072434607659,-0.011928429423459286,-0.001984126984126977,-0.005308209614064641,0.008985617944664499,1.0
1995-06-28,54.25,54.75,54.078125,54.53125,212600,0.005184331797235098,-0.002012072434607659,-0.011928429423459286,-0.002918723353610616,0.00936021419134665,-1.0
1995-06-29,54.53125,54.671875,54.0625,54.4375,89200,-0.0017191977077364307,0.005184331797235098,-0.002012072434607659,0.0004843538849636693,0.006104460642131268,-1.0
1995-06-30,54.546875,54.734375,54.296875,54.40625,714100,-0.0005740528128588274,-0.0017191977077364307,0.005184331797235098,0.0009636937588799466,0.006166044082910133,1.0
1995-07-03,54.46875,54.609375,54.46875,54.609375,9500,0.0037334865020104413,-0.0005740528128588274,-0.0017191977077364307,0.00048007866047172776,0.003312657839903602,1.0
1995-07-05,54.765625,55.0625,54.640625,54.8125,409300,0.0037195994277539057,0.0037334865020104413,-0.0005740528128588274,0.0022930110389685066,0.0030222696727332187,1.0
1995-07-06,54.828125,55.515625,54.71875,55.515625,202500,0.012827822120866639,0.0037195994277539057,0.0037334865020104413,0.006760302683543662,0.005720606926605423,1.0
1995-07-07,55.40625,55.78125,55.375,55.765625,481700,0.0045032367013790875,0.012827822120866639,0.0037195994277539057,0.007016886083333211,0.00489158279109135,1.0
1995-07-10,55.8125,55.953125,55.703125,55.796875,400400,0.0005603810591201519,0.0045032367013790875,0.012827822120866639,0.005963813293788626,0.004594875725471137,-1.0
1995-07-11,55.75,55.796875,55.453125,55.53125,420500,-0.004760571268552227,0.0005603810591201519,0.0045032367013790875,0.00010101549731567072,0.006419832399551758,1.0
1995-07-12,55.640625,56.3125,55.53125,56.21875,203400,0.012380416432189012,-0.004760571268552227,0.0005603810591201519,0.002726742074252312,0.007598006399585501,-1.0
1995-07-13,56.140625,56.265625,56.03125,56.09375,215600,-0.0022234574763757564,0.012380416432189012,-0.004760571268552227,0.001798795895753676,0.0067006032921160365,-1.0
1995-07-14,55.796875,56.09375,55.75,56.046875,543700,-0.0008356545961002437,-0.0022234574763757564,0.012380416432189012,0.0031071014532376706,0.006645462671891143,1.0
1995-07-17,56.125,56.421875,56.078125,56.359375,171500,0.005575689991636379,-0.0008356545961002437,-0.0022234574763757564,0.000838859306386793,0.006930345155379288,-1.0
1995-07-18,56.265625,56.265625,55.828125,55.875,221200,-0.008594399778209083,0.005575689991636379,-0.0008356545961002437,-0.0012847881275576494,0.007998816780428982,-1.0
1995-07-19,55.65625,55.71875,54.203125,55.265625,486600,-0.01090604026845643,-0.008594399778209083,0.005575689991636379,-0.004641583351676378,0.006554492885947039,1.0
1995-07-20,55.328125,55.578125,55.03125,55.46875,318900,0.0036754311563471642,-0.01090604026845643,-0.008594399778209083,-0.00527500296343945,0.0073062563272980885,-1.0
1995-07-21,55.421875,55.625,55.1875,55.40625,94000,-0.0011267605633802358,0.0036754311563471642,-0.01090604026845643,-0.002785789891829834,0.0072936459938516525,1.0
1995-07-24,55.484375,55.875,55.484375,55.8125,108400,0.007332205301748385,-0.0011267605633802358,0.0036754311563471642,0.0032936252982384375,0.007791627511781471,1.0
1995-07-25,55.875,56.3125,55.703125,56.234375,107400,0.00755879059350506,0.007332205301748385,-0.0011267605633802358,0.004588078443957737,0.007682431148356614,-1.0
1995-07-26,56.203125,56.46875,56.171875,56.1875,167800,-0.0008335648791331085,0.00755879059350506,0.007332205301748385,0.004685810338706779,0.004219515423989524,1.0
1995-07-27,56.453125,56.703125,56.453125,56.65625,187700,0.008342602892102313,-0.0008335648791331085,0.00755879059350506,0.005022609535491422,0.004794516681918992,-1.0
1995-07-28,56.703125,56.703125,56.25,56.296875,415600,-0.006343077771649219,0.008342602892102313,-0.0008335648791331085,0.00038865341377332846,0.006516514996324864,-1.0
1995-07-31,56.34375,56.390625,56.03125,56.15625,342500,-0.0024979184013321776,-0.006343077771649219,0.008342602892102313,-0.00016613109362636122,0.006444934293409107,-1.0
1995-08-01,56.234375,56.234375,55.75,56.0625,141000,-0.0016694490818029983,-0.0024979184013321776,-0.006343077771649219,-0.0035034817515947982,0.005425713237225841,-1.0
1995-08-02,56.390625,56.796875,55.84375,55.9375,240400,-0.0022296544035674826,-0.0016694490818029983,-0.0024979184013321776,-0.002132340628900886,0.005476405719230077,-1.0
1995-08-03,55.546875,55.953125,55.453125,55.921875,1193600,-0.00027932960893850556,-0.0022296544035674826,-0.0016694490818029983,-0.001392811031436329,0.0022588475100269044,1.0
1995-08-04,56.03125,56.078125,55.921875,55.984375,240500,0.0011176306230791244,-0.00027932960893850556,-0.0022296544035674826,-0.0004637844631422879,0.00151205679688768,1.0
1995-08-07,56.109375,56.28125,56.078125,56.109375,193100,0.0022327658386827043,0.0011176306230791244,-0.00027932960893850556,0.0010236889509411078,0.0018663906741070377,0.0
1995-08-08,56.140625,56.3125,55.9375,56.109375,951900,0.0,0.0022327658386827043,0.0011176306230791244,0.0011167988205872763,0.0016689914849885759,-1.0
1995-08-09,56.296875,56.296875,56.046875,56.09375,107100,-0.0002784739626845445,0.0,0.0022327658386827043,0.0006514306253327199,0.0010988857161170894,-1.0
1995-08-10,56.15625,56.28125,55.734375,55.96875,280800,-0.0022284122562674646,-0.0002784739626845445,0.0,-0.0008356287396506697,0.0016684879776210327,-1.0
1995-08-11,55.921875,55.984375,55.421875,55.65625,257200,-0.005583472920156374,-0.0022284122562674646,-0.0002784739626845445,-0.0026967863797027944,0.0029300811515061164,1.0
1995-08-14,55.796875,56.15625,55.671875,56.15625,254800,0.008983717012914116,-0.005583472920156374,-0.0022284122562674646,0.000390610612163426,0.005402918019271622,-1.0
1995-08-15,56.140625,56.140625,55.65625,56.046875,44400,-0.0019476905954368684,0.008983717012914116,-0.005583472920156374,0.0004841844991069581,0.005488553664399914,1.0
1995-08-16,56.0,56.203125,55.9375,56.203125,374900,0.0027878449958183005,-0.0019476905954368684,0.008983717012914116,0.0032746238044318496,0.00564809974803285,-1.0
1995-08-17,56.234375,56.234375,55.90625,56.109375,353800,-0.0016680567139282232,0.0027878449958183005,-0.0019476905954368684,-0.00027596743784893035,0.005588088768746662,1.0
1995-08-18,56.390625,56.40625,56.125,56.171875,85400,0.001113895850737956,-0.0016680567139282232,0.0027878449958183005,0.0007445613775426777,0.004447201934222526,-1.0
1995-08-21,56.40625,56.640625,56.0,56.015625,266700,-0.0027816411682892728,0.001113895850737956,-0.0016680567139282232,-0.00111193401049318,0.0023495016340085266,1.0
1995-08-22,56.09375,56.21875,55.8125,56.125,220200,0.0019525801952580135,-0.0027816411682892728,0.001113895850737956,9.494495923556556e-05,0.0023953476079591014,-1.0
1995-08-23,56.171875,56.203125,55.921875,55.921875,176500,-0.003619153674833009,0.0019525801952580135,-0.0027816411682892728,-0.001482738215954756,0.0024324265326287433,1.0
1995-08-24,55.9375,56.09375,55.75,55.984375,167400,0.0011176306230791244,-0.003619153674833009,0.0019525801952580135,-0.0001829809521652903,0.002557121976648546,1.0
1995-08-25,56.078125,56.390625,56.078125,56.296875,195000,0.00558191459670665,0.0011176306230791244,-0.003619153674833009,0.0010267971816509218,0.003743044924785497,-1.0
1995-08-28,56.453125,56.453125,56.0,56.09375,293000,-0.0036081043574798244,0.00558191459670665,0.0011176306230791244,0.0010304802874353165,0.003934783321808604,1.0
1995-08-29,56.15625,56.25,55.765625,56.234375,1133100,0.002506963788300842,-0.0036081043574798244,0.00558191459670665,0.0014935913425092224,0.004000779289773566,1.0
1995-08-30,56.28125,56.421875,56.21875,56.359375,437400,0.0022228396776882153,0.002506963788300842,-0.0036081043574798244,0.00037389970283641105,0.0033322963902170767,1.0
1995-08-31,56.34375,56.5,56.296875,56.40625,491900,0.000831716107568603,0.0022228396776882153,0.002506963788300842,0.0018538398578525535,0.0033443079962097357,1.0
1995-09-01,56.390625,56.75,56.34375,56.65625,629900,0.004432132963988922,0.000831716107568603,0.0022228396776882153,0.002495562916415247,0.003017648501113778,1.0
