Date,Adj Close,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY,SPY
6/23/1995,32.308128356933594,55.015625,55.03125,54.84375,55,315400
6/26/1995,31.922740936279297,54.359375,54.953125,54.359375,54.859375,132900
6/27/1995,31.85852813720703,54.25,54.703125,54.21875,54.34375,127700
6/28/1995,32.023685455322266,54.53125,54.75,54.078125,54.25,212600
6/29/1995,31.968629837036133,54.4375,54.671875,54.0625,54.53125,89200
6/30/1995,31.950288772583008,54.40625,54.734375,54.296875,54.546875,714100
7/3/1995,32.069583892822266,54.609375,54.609375,54.46875,54.46875,9500
7/5/1995,32.18885803222656,54.8125,55.0625,54.640625,54.765625,409300
7/6/1995,32.601749420166016,55.515625,55.515625,54.71875,54.828125,202500
7/7/1995,32.748573303222656,55.765625,55.78125,55.375,55.40625,481700
7/10/1995,32.766929626464844,55.796875,55.953125,55.703125,55.8125,400400
7/11/1995,32.610939025878906,55.53125,55.796875,55.453125,55.75,420500
7/12/1995,33.01468276977539,56.21875,56.3125,55.53125,55.640625,203400
7/13/1995,32.941261291503906,56.09375,56.265625,56.03125,56.140625,215600
7/14/1995,32.91373825073242,56.046875,56.09375,55.75,55.796875,543700
7/17/1995,33.09727096557617,56.359375,56.421875,56.078125,56.125,171500
7/18/1995,32.81281280517578,55.875,56.265625,55.828125,56.265625,221200
7/19/1995,32.45494461,55.265625,55.71875,54.203125,55.65625,486600
7/20/1995,32.57423019,55.46875,55.578125,55.03125,55.328125,318900
7/21/1995,32.53755187988281,55.40625,55.625,55.1875,55.421875,94000
7/24/1995,32.77610778808594,55.8125,55.875,55.484375,55.484375,108400
7/25/1995,33.02387237548828,56.234375,56.3125,55.703125,55.875,107400
7/26/1995,32.99631118774414,56.1875,56.46875,56.171875,56.203125,167800
7/27/1995,33.271602630615234,56.65625,56.703125,56.453125,56.453125,187700
7/28/1995,33.06055832,56.296875,56.703125,56.25,56.703125,415600
7/31/1995,32.97798156738281,56.15625,56.390625,56.03125,56.34375,342500
8/1/1995,32.92292022705078,56.0625,56.234375,55.75,56.234375,141000
8/2/1995,32.849491119384766,55.9375,56.796875,55.84375,56.390625,240400
8/3/1995,32.84032059,55.921875,55.953125,55.453125,55.546875,1193600
8/4/1995,32.87701416015625,55.984375,56.078125,55.921875,56.03125,240500
8/7/1995,32.9504509,56.109375,56.28125,56.078125,56.109375,193100
8/8/1995,32.9504509,56.109375,56.3125,55.9375,56.140625,951900
8/9/1995,32.941261291503906,56.09375,56.296875,56.046875,56.296875,107100
8/10/1995,32.86785888671875,55.96875,56.28125,55.734375,56.15625,280800
8/11/1995,32.68434524536133,55.65625,55.984375,55.421875,55.921875,257200
8/14/1995,32.97798156738281,56.15625,56.15625,55.671875,55.796875,254800
8/15/1995,32.91373825073242,56.046875,56.140625,55.65625,56.140625,44400
8/16/1995,33.005516052246094,56.203125,56.203125,55.9375,56,374900
8/17/1995,32.9504509,56.109375,56.234375,55.90625,56.234375,353800
8/18/1995,32.987152099609375,56.171875,56.40625,56.125,56.390625,85400
8/21/1995,32.89538574,56.015625,56.640625,56,56.40625,266700
8/22/1995,32.959625244140625,56.125,56.21875,55.8125,56.09375,220200
8/23/1995,32.84032059,55.921875,56.203125,55.921875,56.171875,176500
8/24/1995,32.87701416015625,55.984375,56.09375,55.75,55.9375,167400
8/25/1995,33.06055832,56.296875,56.390625,56.078125,56.078125,195000
8/28/1995,32.941261291503906,56.09375,56.453125,56,56.453125,293000
8/29/1995,33.02387237548828,56.234375,56.25,55.765625,56.15625,1133100
8/30/1995,33.09727096557617,56.359375,56.421875,56.21875,56.28125,437400
8/31/1995,33.12478256225586,56.40625,56.5,56.296875,56.34375,491900
9/1/1995,33.271602630615234,56.65625,56.75,56.34375,56.390625,629900
9/5/1995,33.583560943603516,57.1875,57.21875,56.734375,56.828125,272200
9/6/1995,33.64780044555664,57.296875,57.359375,57.21875,57.234375,214500
9/7/1995,33.66617202758789,57.328125,57.390625,57.25,57.359375,258800
9/8/1995,33.79461669921875,57.546875,57.546875,57.171875,57.546875,107300
9/11/1995,33.886375427246094,57.703125,57.8125,57.640625,57.640625,260700
9/12/1995,34.04236602783203,57.96875,57.96875,57.578125,57.71875,139500
9/13/1995,34.198341369628906,58.234375,58.3125,57.890625,57.90625,239800
9/14/1995,34.510345458984375,58.765625,58.8125,58.28125,58.4375,457600
9/15/1995,34.500831604003906,58.4375,58.578125,58.203125,58.40625,431200
9/18/1995,34.37165832519531,58.21875,58.265625,57.9375,58.234375,307500
9/19/1995,34.53773880004883,58.5,58.53125,58.125,58.328125,549600
9/20/1995,34.70376968383789,58.78125,58.78125,58.546875,58.59375,290800
9/21/1995,34.41779708862305,58.296875,58.75,58.0625,58.703125,508500
9/22/1995,34.42702865600586,58.3125,58.375,57.78125,57.828125,449900
9/25/1995,34.37165832519531,58.21875,58.375,58.015625,58.375,130000
9/26/1995,34.36244201660156,58.203125,58.53125,58.0625,58.390625,466600
9/27/1995,34.334774017333984,58.15625,58.1875,57.59375,57.953125,654400
9/28/1995,34.593074798583984,58.59375,58.59375,58.15625,58.203125,456200
9/29/1995,34.528480529785156,58.484375,58.90625,58.40625,58.546875,606600
10/2/1995,34.35321807861328,58.1875,58.625,58.046875,58.484375,293100
10/3/1995,34.39012145996094,58.25,58.34375,57.953125,58.1875,839700
10/4/1995,34.35321807861328,58.1875,58.28125,58.109375,58.28125,248800
10/5/1995,34.45469665527344,58.359375,58.359375,58.09375,58.25,268800
10/6/1995,34.48234176635742,58.40625,58.578125,58.390625,58.390625,75300
10/9/1995,34.19639969,57.921875,58.21875,57.8125,58.1875,358200
10/10/1995,34.17796707,57.890625,57.890625,57.265625,57.328125,360800
10/11/1995,34.28864669799805,58.078125,58.09375,57.875,58.09375,228100
10/12/1995,34.500831604003906,58.4375,58.46875,58.125,58.125,199800
10/13/1995,34.61150360107422,58.625,58.859375,58.625,58.703125,488100
10/16/1995,34.445465087890625,58.34375,58.5625,58.34375,58.453125,443600
10/17/1995,34.67610549926758,58.734375,58.796875,58.296875,58.40625,146000
10/18/1995,34.77754592895508,58.90625,59.09375,58.71875,59.015625,228100
10/19/1995,34.94361496,59.1875,59.1875,58.796875,58.875,500600
10/20/1995,34.73141860961914,58.828125,59.1875,58.828125,59.140625,748400
10/23/1995,34.65763854980469,58.703125,58.8125,58.546875,58.546875,533000
10/24/1995,34.694522857666016,58.765625,58.84375,58.625,58.78125,172200
10/25/1995,34.408565521240234,58.28125,58.890625,58.28125,58.8125,302700
10/26/1995,34.09491729736328,57.75,58.421875,57.28125,58.375,606800
10/27/1995,34.35321807861328,58.1875,58.1875,57.421875,57.6875,905800
10/30/1995,34.574607849121094,58.5625,58.59375,58.328125,58.328125,488700
10/31/1995,34.42702865600586,58.3125,58.84375,58.3125,58.71875,508200
11/1/1995,34.70376968383789,58.78125,58.78125,58.234375,58.28125,415700
11/2/1995,34.92515945,59.15625,59.15625,58.6875,58.6875,326000
11/3/1995,34.971282958984375,59.234375,59.25,59.0625,59.234375,615000
11/6/1995,34.851375579833984,59.03125,59.21875,59.015625,59.21875,311200
11/7/1995,34.72221374511719,58.8125,59,58.625,59,358200
11/8/1995,35.035858154296875,59.34375,59.375,58.890625,58.890625,357200
11/9/1995,35.165000915527344,59.5625,59.578125,59.28125,59.578125,503700
11/10/1995,35.14655303955078,59.53125,59.609375,59.21875,59.234375,795600
11/13/1995,35.10963439941406,59.46875,59.65625,59.3125,59.421875,818500
11/14/1995,34.879024505615234,59.078125,59.484375,59.078125,59.359375,341800
11/15/1995,35.229591369628906,59.671875,59.6875,59.109375,59.140625,584700
11/16/1995,35.42329406738281,60,60.0625,59.65625,59.671875,577700
11/17/1995,35.53400421142578,60.1875,60.203125,60.015625,60.09375,267000
11/20/1995,35.349491119384766,59.875,60.296875,59.859375,60.28125,448800
11/21/1995,35.63545227050781,60.359375,60.359375,59.921875,59.9375,119200
11/22/1995,35.52476119995117,60.171875,60.375,60.171875,60.3125,351600
11/24/1995,35.617034912109375,60.328125,60.328125,60.1875,60.234375,62400
11/27/1995,35.62625503540039,60.34375,60.640625,60.34375,60.453125,273000
11/28/1995,36.004459381103516,60.984375,60.984375,60.15625,60.296875,479000
11/29/1995,36.041358947753906,61.046875,61.09375,60.84375,61.09375,549200
11/30/1995,35.958335876464844,60.90625,61.203125,60.84375,61.046875,286200
12/1/1995,36.004459381103516,60.984375,61.078125,60.84375,60.984375,465200
12/4/1995,36.44723892211914,61.734375,61.734375,61.046875,61.125,631700
12/5/1995,36.68711471557617,62.140625,62.203125,61.625,61.671875,567700
12/6/1995,36.77012252807617,62.28125,62.53125,62,62.296875,272800
12/7/1995,36.57639694213867,61.953125,62.28125,61.90625,62.203125,289700
12/8/1995,36.69633483886719,62.15625,62.234375,61.765625,62.21875,296900
12/11/1995,36.85313415527344,62.421875,62.546875,62.15625,62.28125,186500
12/12/1995,36.74245834350586,62.234375,62.359375,62.140625,62.140625,299400
12/13/1995,36.97307586669922,62.625,62.703125,62.3125,62.3125,390700
12/14/1995,36.70555496,62.171875,62.796875,62.015625,62.6875,395000
12/15/1995,36.71897506713867,61.8125,61.875,61.59375,61.875,416700
12/18/1995,36.01356887817383,60.625,61.265625,60.609375,61.265625,862300
12/19/1995,36.394126892089844,61.265625,61.34375,60.578125,60.65625,1022600
12/20/1995,36.04140853881836,60.671875,61.515625,60.671875,61.453125,1349800
12/21/1995,36.22705078,60.984375,61.171875,60.75,61.03125,857600
12/22/1995,36.35700225830078,61.203125,61.375,61.140625,61.3125,332800
12/26/1995,36.533355712890625,61.5,61.53125,61.328125,61.453125,432200
12/27/1995,36.51478576660156,61.46875,61.65625,61.359375,61.65625,151800
12/28/1995,36.477664947509766,61.40625,61.65625,61.25,61.34375,256200
12/29/1995,36.52410125732422,61.484375,61.53125,61.25,61.46875,339200
1/2/1996,36.913917541503906,62.140625,62.140625,61.34375,61.40625,514400
1/3/1996,37.01600646972656,62.3125,62.5,62,62.34375,610300
1/4/1996,36.663299560546875,61.71875,62.625,61.21875,62.390625,1129700
1/5/1996,36.58904266357422,61.59375,61.75,61.171875,61.3125,302400
1/8/1996,36.72825622558594,61.828125,61.90625,61.734375,61.8125,179900
1/9/1996,36.09711837768555,60.765625,62.0625,60.625,62.015625,415500
1/10/1996,35.62371063232422,59.96875,60.8125,59.640625,60.6875,787700
1/11/1996,35.83721923828125,60.328125,60.328125,59.78125,60.0625,513200
1/12/1996,35.78152847290039,60.234375,60.5,59.671875,60.484375,390400
1/15/1996,35.707279205322266,60.109375,60.453125,59.859375,60.25,154200
1/16/1996,36.14352035522461,60.84375,60.890625,59.890625,60.40625,454600
1/17/1996,36.03213119506836,60.65625,61.125,60.453125,60.703125,407600
1/18/1996,36.152801513671875,60.859375,60.90625,60.375,60.890625,425600
1/19/1996,36.394126892089844,61.265625,61.421875,60.796875,60.859375,169800
1/22/1996,36.40342330932617,61.28125,61.421875,61.109375,61.21875,288200
1/23/1996,36.48694992,61.421875,61.421875,61.125,61.25,362200
1/24/1996,36.783958435058594,61.921875,62.046875,61.484375,61.515625,1506500
1/25/1996,36.65400695800781,61.703125,62,61.625,61.96875,298400
1/26/1996,36.96959305,62.234375,62.265625,61.578125,61.65625,726300
1/29/1996,37.118106842041016,62.484375,62.484375,62.140625,62.1875,254800
1/30/1996,37.433692932128906,63.015625,63.140625,62.53125,62.609375,272100
1/31/1996,37.82353591918945,63.671875,63.6875,62.96875,63,498000
2/1/1996,37.96275711,63.90625,63.90625,63.5625,63.609375,373900
2/2/1996,37.804962158203125,63.640625,64.015625,63.5,63.875,496200
2/5/1996,38.11126708984375,64.15625,64.25,63.4375,63.53125,295300
2/6/1996,38.4732666,64.765625,64.828125,64.09375,64.1875,301600
2/7/1996,38.696022033691406,65.140625,65.140625,64.6875,64.75,585100
2/8/1996,39.113704681396484,65.84375,65.90625,64.921875,65.046875,1526600
2/9/1996,39.104427337646484,65.828125,66.375,65.515625,65.8125,804600
2/12/1996,39.40144348144531,66.328125,66.625,65.890625,65.953125,626500
2/13/1996,39.317909240722656,66.1875,66.6875,66,66.046875,1045900
2/14/1996,38.97447967529297,65.609375,66.359375,65.578125,66.140625,431400
2/15/1996,38.73314666748047,65.203125,65.90625,65.125,65.46875,889500
2/16/1996,38.57535171508789,64.9375,65.234375,64.734375,65.078125,606100
2/20/1996,38.19480895996094,64.296875,64.625,63.875,64.4375,492300
2/21/1996,38.66817092895508,65.09375,65.140625,64.421875,64.421875,434000
2/22/1996,39.28078079223633,66.125,66.328125,65.40625,65.453125,721400
2/23/1996,39.169395446777344,65.9375,66.609375,65.328125,66.5,1430400
2/26/1996,38.61247634887695,65,65.890625,64.96875,65.75,1408400
2/27/1996,38.491817474365234,64.796875,65.171875,64.5,65.15625,601000
2/28/1996,38.31547546386719,64.5,65.734375,64.5,65.3125,865900
2/29/1996,37.94419479370117,63.875,64.953125,63.875,64.125,914300
3/1/1996,38.547515869140625,64.890625,64.890625,63.609375,64.640625,1452600
3/4/1996,38.77027512,65.265625,65.65625,64.8125,65.03125,652600
3/5/1996,39.13226318359375,65.875,65.875,65.078125,65.109375,402000
3/6/1996,38.78884506225586,65.296875,65.96875,65.296875,65.78125,624700
3/7/1996,38.9837532,65.625,65.65625,65.234375,65.421875,534200
3/8/1996,37.72143555,63.5,64.875,62,64.1875,2289900
3/11/1996,38.157684326171875,64.234375,64.328125,63.0625,63.25,1511400
3/12/1996,37.86064529418945,63.734375,64.046875,62.90625,63.8125,1385300
3/13/1996,38.12054443359375,64.171875,64.4375,63.796875,64.15625,1019300
3/14/1996,38.287620544433594,64.453125,64.8125,64.234375,64.265625,725600
3/15/1996,38.261878967285156,64.125,64.328125,63.75,64.0625,869200
3/18/1996,38.998409271240234,65.359375,65.359375,64.578125,64.71875,917600
3/19/1996,38.91450881958008,65.21875,65.9375,65,65.9375,858300
3/20/1996,38.867897033691406,65.140625,65.53125,64.640625,65.53125,744300
3/21/1996,38.774654388427734,64.984375,65.25,64.765625,65.21875,650800
3/22/1996,38.87720871,65.15625,65.328125,64.9375,65.015625,344500
3/25/1996,38.802635192871094,65.03125,65.8125,64.859375,65.75,802400
3/26/1996,38.989078521728516,65.34375,65.515625,64.859375,64.921875,969400
3/27/1996,38.63481903076172,64.75,65.484375,64.6875,65.4375,809600
3/28/1996,38.783958435058594,65,65.03125,64.5,64.515625,1001300
3/29/1996,38.59752655029297,64.6875,65.1875,64.375,65.1875,457700
4/1/1996,39.0450325,65.4375,65.453125,64.796875,65,773400
4/2/1996,39.11959457397461,65.5625,65.5625,65.296875,65.515625,638800
4/3/1996,39.11959457397461,65.5625,65.609375,65.171875,65.328125,288000
4/4/1996,39.091636657714844,65.515625,65.71875,65.5,65.5625,934900
4/8/1996,38.420387268066406,64.390625,64.390625,63.59375,63.875,2217200
4/9/1996,38.27120590209961,64.140625,64.640625,64.015625,64.640625,1180900
4/10/1996,37.590641021728516,63,64.3125,62.75,64.03125,939500
4/11/1996,37.54400634765625,62.921875,63.46875,62.125,63.15625,1276000
4/12/1996,38.019493103027344,63.71875,63.8125,63.171875,63.359375,411300
4/15/1996,38.33647537231445,64.25,64.328125,63.84375,64.046875,484200
4/16/1996,38.44835281,64.4375,64.65625,64.234375,64.375,429700
4/17/1996,38.355106353759766,64.28125,64.5625,63.84375,64.375,525300
4/18/1996,38.41106414794922,64.375,64.578125,64.09375,64.4375,818600
4/19/1996,38.50429916381836,64.53125,64.859375,64.421875,64.6875,885100
4/22/1996,38.802635192871094,65.03125,65.28125,64.59375,65.125,828900
4/23/1996,38.92382049560547,65.234375,65.28125,64.78125,64.921875,225400
4/24/1996,38.783958435058594,65,65.5625,64.859375,65.5625,699000
4/25/1996,38.96113586425781,65.296875,65.5625,64.75,65.140625,475500
4/26/1996,39.0450325,65.4375,65.8125,65.234375,65.46875,563300
4/29/1996,39.0450325,65.4375,65.5625,65.15625,65.15625,219900
4/30/1996,39.01706314086914,65.390625,65.5625,65.125,65.4375,184400
5/1/1996,39.10096740722656,65.53125,65.796875,65.28125,65.375,561900
5/2/1996,38.429710388183594,64.40625,65.375,64.09375,65.015625,1299600
5/3/1996,38.37377166748047,64.3125,64.984375,63.75,64.78125,1329300
5/6/1996,38.33647537231445,64.25,64.5625,63.6875,64.5625,647500
5/7/1996,38.17797852,63.984375,64.25,63.765625,64.25,582100
5/8/1996,38.653465270996094,64.78125,64.78125,63.078125,63.671875,1694700
5/9/1996,38.62549591064453,64.734375,65.0625,64.5,64.5625,593400
5/10/1996,39.00773620605469,65.375,65.59375,65.0625,65.375,925100
5/13/1996,39.595096588134766,66.359375,66.640625,65.46875,65.53125,867500
5/14/1996,39.83750915527344,66.765625,66.9375,66.5625,66.625,632300
5/15/1996,39.79087448120117,66.6875,67.3125,66.640625,66.78125,466100
5/16/1996,39.87479019165039,66.828125,66.9375,66.28125,66.3125,514400
5/17/1996,40.08921813964844,67.1875,67.296875,67,67,427700
5/20/1996,40.35960006713867,67.640625,67.75,66.984375,67.65625,788500
5/21/1996,40.30364990234375,67.546875,67.875,67.5,67.75,352700
5/22/1996,40.685890197753906,68.1875,68.1875,67.390625,67.625,1218100
5/23/1996,40.51807403564453,67.90625,68.4375,67.53125,68.28125,967900
5/24/1996,40.67656707763672,68.171875,68.328125,67.9375,67.96875,659100
5/28/1996,40.266334533691406,67.484375,68.375,67.3125,68.375,456400
5/29/1996,39.995975494384766,67.03125,67.6875,66.8125,67.625,649600
5/30/1996,40.20106887817383,67.375,67.71875,66.75,66.9375,895800
5/31/1996,39.902732849121094,66.875,67.640625,66.875,67.359375,923500
6/3/1996,40.01462173461914,67.0625,67.109375,66.703125,66.890625,503100
6/4/1996,40.29432297,67.53125,67.59375,67.25,67.375,627100
6/5/1996,40.64858627319336,68.125,68.203125,67.421875,67.5625,428000
6/6/1996,40.35026550292969,67.625,68.5,67.5,68.5,523300
6/7/1996,40.35026550292969,67.625,67.640625,66.1875,66.1875,1422800
6/10/1996,40.21972656,67.40625,67.734375,67.296875,67.53125,548800
6/11/1996,40.18244934082031,67.34375,68.03125,67.34375,67.65625,688700
6/12/1996,40.10786056518555,67.21875,67.734375,67.109375,67.5625,1120600
6/13/1996,40.10786056518555,67.21875,67.46875,66.828125,67.375,1502000
6/14/1996,39.940032958984375,66.9375,67.25,66.71875,67.25,1468200
6/17/1996,39.91208267211914,66.890625,67.21875,66.71875,66.96875,1101000
6/18/1996,39.58578109741211,66.34375,67.03125,66.328125,66.84375,718000
6/19/1996,39.762901306152344,66.640625,67,66.421875,66.65625,552100
6/20/1996,39.734928131103516,66.59375,66.921875,66.1875,66.703125,1234400
6/21/1996,40.07668685913086,66.8125,66.8125,66.375,66.5625,573300
6/24/1996,40.151668548583984,66.9375,67.21875,66.84375,66.96875,416500
